vendor,date_min,date_max, date_evo_min, date_evo_max,exact_Evo,exact_SR,exact_c9,two_mkt,three_mkt,all_mkt,ag_only,hamming_SR,hamming_evo,hamming_c9,h_three_mkt,h_two_mkt,h_all_mkt,h_ag_only
birdseye,2014-02-28,2014-07-26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
kingsweed,2014-11-19,2014-12-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
callofmj,2014-12-03,2014-12-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
greenriver,2014-05-06,2014-05-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
sulliasi,2014-03-01,2014-03-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
nakamoto,2014-02-05,2014-03-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
420.,2015-04-12,2015-04-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
dowjones,2014-08-03,2014-08-27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
belgium,2014-03-06,2014-05-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
mistergoodeal,2015-06-28,2015-07-07, 2014-12-13, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
exotica,2014-02-28,2014-03-06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
buymyshrooms,2014-01-16,2014-03-03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
calikindness,2015-07-04,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
phoenixrises74,2014-10-04,2014-12-24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
ozguns,2014-04-06,2014-04-26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
californiasunshine,2015-06-01,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
neon9009,2015-07-07,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
thecornermarket,2014-05-16,2014-05-16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
theclearinghouse,2014-09-26,2014-09-26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
psyclerdude,2014-11-01,2014-11-06, 2014-06-09, 2015-01-09,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1
megastrains,2014-07-26,2014-08-14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
flocka93,2014-05-03,2014-06-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
zapp_brannigan,2014-05-31,2014-06-03, 2014-06-09, 2014-09-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
worldwide,2014-04-06,Drugs/Opioids/Hydromorphone,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
oxymorphoneveryone,2015-04-12,2015-04-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
aushq,2014-02-23,2014-03-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
domcobb,2014-12-21,2014-12-23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
directpure,2014-06-01,2014-06-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
meanwhile_in_australia,2014-05-16,2014-05-16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
overmind,2015-06-28,2015-06-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
kingcairoag,2015-06-11,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
~luxurytransport,2015-06-12,2015-06-15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
evoltwin,2015-01-16,2015-01-23, 2014-07-21, 2015-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
socali,2015-06-28,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
best-budz,2014-09-26,2014-09-29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
only-dmt-fromtj,2015-06-26,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
la_sombra,2014-04-06,2014-06-19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
thegift,2014-12-20,2014-12-24, 2014-12-19, 2014-12-28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1
emily_london,2014-06-01,2014-06-01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
kilosfromnetherlands,2014-04-24,2014-05-16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
powdered,2014-10-05,2014-10-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
missmollynl,2015-06-26,2015-07-07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
fatbud,2014-12-26,2015-01-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
elektrogras,2014-01-16,2014-01-16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
gotfent,2014-02-18,2014-02-24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
vanquisher,2015-06-22,2015-06-30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
wholesalexanax,2015-03-07,2015-03-25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
jakefromstatefarm,2014-10-17,2014-10-17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
lightfantastic,2014-05-16,2014-05-16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
lostheaven-sr,2014-04-26,2014-04-26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
fuzzysox56,2014-12-12,2014-12-18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1
